,id,time_on_site,positive_rating,neutral_rating,negative_rating,listing,listing_gmv,sale,buyers,gmv,listing_per_day,clusters
393062,393157164,3,0,0,0,22,325.0,0,0,0.0,7.33333333333,1.0
393293,393329131,54,37,4,1,238,2867.0,43,43,525.0,4.40740740741,1.0
393690,393622349,68,6,1,0,33,9595.0,7,4,1585.0,0.485294117647,1.0
394488,394178867,42,45,8,3,86,999.0,63,52,715.0,2.04761904762,1.0
394503,394185961,74,35,1,1,125,1342.0,37,33,381.0,1.68918918919,1.0
395019,394582515,39,8,0,0,46,2420.0,9,9,553.0,1.17948717949,1.0
395387,394861463,46,17,2,0,129,4835.0,20,20,534.0,2.80434782609,1.0
395584,395016805,19,7,0,0,121,3591.0,7,7,101.0,6.36842105263,1.0
395649,395057642,13,5,2,0,72,1609.0,7,5,55.0,5.53846153846,1.0
395944,395290012,47,5,2,0,140,4515.0,7,7,390.0,2.97872340426,1.0
396495,395692448,62,49,1,0,154,1466.0,51,45,716.0,2.48387096774,1.0
396621,395780845,60,5,0,0,13,6775.0,6,6,2375.0,0.216666666667,1.0
397241,396264801,53,31,1,0,92,14945.0,32,31,3560.0,1.7358490566,1.0
397341,396336968,36,8,0,0,85,2248.0,8,7,171.0,2.36111111111,1.0
397361,396353819,47,27,0,0,116,1915.0,29,28,653.0,2.46808510638,1.0
397669,396587165,60,27,4,0,111,1718.0,32,28,578.0,1.85,1.0
398089,396907674,11,1,0,0,55,1360.0,1,1,16.0,5.0,1.0
398346,397095779,28,2,0,0,54,5396.0,2,2,33.0,1.92857142857,1.0
398405,397138636,34,8,1,1,11,1495.0,10,9,1375.0,0.323529411765,1.0
399554,397961380,62,3,1,0,17,2806.0,4,4,659.0,0.274193548387,1.0
399650,398048442,40,75,3,0,80,3342.0,80,76,3342.0,2.0,1.0
399686,398081662,30,15,0,0,86,1360.0,15,13,310.0,2.86666666667,1.0
400281,398533963,43,9,4,1,57,1961.0,14,14,452.0,1.32558139535,1.0
400312,398556107,69,10,2,0,45,7360.0,13,13,665.0,0.652173913043,1.0
400358,398589548,15,36,0,0,166,2583.0,36,31,573.0,11.0666666667,1.0
400493,398689298,8,4,1,0,124,3449.0,5,5,69.0,15.5,1.0
401260,399221994,14,5,0,0,67,1289.0,5,5,55.0,4.78571428571,1.0
401355,399280931,23,32,0,0,55,1106.0,33,33,710.0,2.39130434783,1.0
401571,399433429,29,2,0,0,14,4645.0,2,2,80.0,0.48275862069,1.0
402603,400189136,57,38,4,1,54,1007.0,54,50,1007.0,0.947368421053,1.0
402754,400304984,60,107,10,2,145,1868.0,145,145,1868.0,2.41666666667,1.0
403407,400797135,24,13,5,3,162,1620.0,22,22,213.0,6.75,1.0
403880,401171038,46,28,0,0,133,3329.0,30,29,589.0,2.89130434783,1.0
404142,401383640,65,8,0,0,95,23075.0,11,10,1573.0,1.46153846154,1.0
405420,402314305,55,4,0,0,53,5527.0,5,5,633.0,0.963636363636,1.0
405991,402730188,36,48,6,0,165,542.0,54,45,178.0,4.58333333333,1.0
406536,403154477,9,5,1,0,124,2120.0,6,6,110.0,13.7777777778,1.0
406858,403391470,59,11,1,0,49,3254.0,12,11,1469.0,0.830508474576,1.0
406860,403391923,43,12,0,0,42,2182.0,13,13,969.0,0.976744186047,1.0
406987,403501918,61,97,2,0,164,2971.0,104,101,1751.0,2.68852459016,1.0
407243,403686453,16,32,0,0,109,3205.0,32,29,795.0,6.8125,1.0
407612,403955945,64,32,1,0,98,1629.0,34,34,538.0,1.53125,1.0
407647,403979070,52,29,2,1,125,3306.0,32,31,872.0,2.40384615385,1.0
407753,404050820,77,22,2,1,89,1730.0,26,25,514.0,1.15584415584,1.0
407891,404156630,2,0,0,0,26,1585.0,0,0,0.0,13.0,1.0
408125,404328231,58,0,0,0,29,3576.0,2,2,590.0,0.5,1.0
408639,404722969,76,0,1,0,67,4115.0,1,1,60.0,0.881578947368,1.0
409624,405467147,48,21,2,0,30,1397.0,23,23,1102.0,0.625,1.0
410823,406367647,66,69,0,0,147,3740.0,69,58,2283.0,2.22727272727,1.0
410902,406436153,60,51,2,0,213,1730.0,55,49,642.0,3.55,1.0
411227,406678557,47,5,1,0,57,4486.0,6,6,233.0,1.21276595745,1.0
411656,406999447,56,45,5,0,150,2033.0,52,48,1016.0,2.67857142857,1.0
411933,407211396,57,18,1,0,46,2963.0,21,21,606.0,0.80701754386,1.0
412557,407677229,13,3,0,0,87,1035.0,4,4,52.0,6.69230769231,1.0
413841,408607398,31,47,5,3,206,5508.0,56,53,1020.0,6.64516129032,1.0
414035,408749890,3,0,0,0,23,230.0,0,0,0.0,7.66666666667,1.0
414580,409166736,8,2,0,0,48,552.0,2,2,16.0,6.0,1.0
414885,409383705,2,0,0,0,128,2056.0,0,0,0.0,64.0,1.0
415223,409622670,59,18,0,0,140,1924.0,18,18,287.0,2.37288135593,1.0
415356,409738236,25,5,0,0,73,3986.0,5,5,225.0,2.92,1.0
416151,410350747,63,0,0,0,11,6323.0,0,0,0.0,0.174603174603,1.0
417243,411147736,1,0,0,0,10,345.0,0,0,0.0,10.0,1.0
417398,411278085,45,46,1,0,130,2966.0,49,46,968.0,2.88888888889,1.0
417583,411415237,1,0,0,0,8,131.0,0,0,0.0,8.0,1.0
417590,411419858,79,6,0,0,8,4133.0,6,6,2113.0,0.101265822785,1.0
417640,411460267,21,21,0,0,81,946.0,21,20,376.0,3.85714285714,1.0
418242,411934779,1,0,0,0,7,646.0,0,0,0.0,7.0,1.0
418921,412436795,1,0,0,0,7,229.0,0,0,0.0,7.0,1.0
419163,412616209,4,0,0,0,19,1186.0,0,0,0.0,4.75,1.0
420096,413304538,45,55,2,0,153,3210.0,62,59,1559.0,3.4,1.0
420207,413383511,17,12,1,0,167,2365.0,13,13,218.0,9.82352941176,1.0
420681,413725069,66,1,0,0,9,3800.0,1,1,350.0,0.136363636364,1.0
421127,414016439,1,0,0,0,23,360.0,0,0,0.0,23.0,1.0
422301,414911736,15,2,1,0,34,2500.0,3,3,210.0,2.26666666667,1.0
422442,415010171,57,66,5,0,259,10118.0,72,68,2241.0,4.54385964912,1.0
422975,415401839,62,61,4,3,134,1098.0,78,74,688.0,2.16129032258,1.0
423486,415762419,40,117,22,1,197,2150.0,161,154,1760.0,4.925,1.0
423723,415922274,3,0,0,0,17,532.0,0,0,0.0,5.66666666667,1.0
425694,417388930,77,6,0,0,372,8957.0,8,5,74.0,4.83116883117,1.0
425803,417466157,32,30,0,0,217,2904.0,32,24,512.0,6.78125,1.0
425928,417545899,2,0,0,0,16,426.0,0,0,0.0,8.0,1.0
426024,417615359,20,25,1,0,116,3153.0,28,28,513.0,5.8,1.0
426106,417665367,50,15,3,0,78,2522.0,18,18,516.0,1.56,1.0
426384,417878206,61,17,0,0,230,4555.0,19,18,316.0,3.77049180328,1.0
426650,418079087,7,1,0,0,43,526.0,1,1,20.0,6.14285714286,1.0
426813,418206115,66,6,2,0,20,3780.0,9,9,1730.0,0.30303030303,1.0
426912,418279807,17,10,1,0,116,912.0,11,10,114.0,6.82352941176,1.0
426990,418331702,22,13,6,4,58,1080.0,23,21,334.0,2.63636363636,1.0
427376,418608334,4,0,0,0,47,557.0,0,0,0.0,11.75,1.0
427679,418845968,71,2,0,0,38,3668.0,2,2,140.0,0.535211267606,1.0
428209,419240189,23,1,0,0,88,2754.0,1,1,80.0,3.82608695652,1.0
429661,420304031,65,41,2,0,403,7995.0,47,44,1290.0,6.2,1.0
429712,420338002,49,30,1,0,37,1392.0,31,29,957.0,0.755102040816,1.0
429977,420539622,65,60,5,3,86,666.0,79,73,637.0,1.32307692308,1.0
430760,421089011,1,0,0,0,8,200.0,0,0,0.0,8.0,1.0
431016,421276781,6,1,0,0,48,658.0,1,1,26.0,8.0,1.0
431939,421991631,77,20,3,0,180,1426.0,23,23,354.0,2.33766233766,1.0
431976,422019893,34,2,0,0,22,5760.0,2,2,300.0,0.647058823529,1.0
431989,422031766,39,16,1,0,157,5494.0,17,17,320.0,4.02564102564,1.0
432049,422083336,3,0,0,0,11,1835.0,0,0,0.0,3.66666666667,1.0
432391,422350745,55,12,2,0,65,3972.0,16,15,508.0,1.18181818182,1.0
432458,422397997,55,21,0,0,61,8160.0,24,24,1970.0,1.10909090909,1.0
432545,422460528,65,58,1,0,370,8095.0,62,58,1149.0,5.69230769231,1.0
432768,422624627,68,13,2,0,63,1982.0,17,16,634.0,0.926470588235,1.0
433079,422838987,77,24,1,0,55,2112.0,26,25,697.0,0.714285714286,1.0
433427,423085495,1,0,0,0,31,473.0,0,0,0.0,31.0,1.0
433570,423182540,24,4,0,0,89,21586.0,4,4,2140.0,3.70833333333,1.0
434242,423664883,64,7,1,0,39,2942.0,8,8,880.0,0.609375,1.0
434567,423892229,47,31,1,0,39,1393.0,33,27,1116.0,0.829787234043,1.0
435159,424329457,59,37,0,0,132,1929.0,38,32,645.0,2.23728813559,1.0
435679,424679340,12,35,4,0,106,967.0,39,38,284.0,8.83333333333,1.0
435682,424682192,3,0,0,0,12,1777.0,0,0,0.0,4.0,1.0
436510,425291084,28,36,0,0,94,7039.0,39,33,2472.0,3.35714285714,1.0
436713,425435274,48,2,1,0,92,3154.0,3,3,118.0,1.91666666667,1.0
436730,425446776,4,0,0,0,75,741.0,0,0,0.0,18.75,1.0
436737,425452607,32,9,0,0,59,2806.0,9,9,1174.0,1.84375,1.0
436752,425463242,73,38,2,2,62,2107.0,42,42,1378.0,0.849315068493,1.0
436864,425568979,35,4,0,0,127,4248.0,4,4,74.0,3.62857142857,1.0
436993,425661159,80,64,2,0,86,1374.0,67,67,1103.0,1.075,1.0
437340,425913209,55,30,1,0,76,2071.0,35,34,716.0,1.38181818182,1.0
437477,426014835,1,0,0,0,9,167.0,0,0,0.0,9.0,1.0
437746,426197682,63,0,0,0,3,4400.0,0,0,0.0,0.047619047619,1.0
437837,426255488,13,4,0,0,233,7971.0,4,4,84.0,17.9230769231,1.0
438300,426583316,60,15,0,2,77,1850.0,17,16,580.0,1.28333333333,1.0
438842,426968079,81,53,5,2,460,3756.0,61,56,552.0,5.67901234568,1.0
439957,427821576,64,0,0,0,34,7460.0,0,0,0.0,0.53125,1.0
440440,428157351,60,14,1,0,80,2200.0,16,16,648.0,1.33333333333,1.0
440579,428283376,53,10,1,0,23,4160.0,12,10,3110.0,0.433962264151,1.0
441177,428719495,61,77,5,0,281,7213.0,85,81,1936.0,4.60655737705,1.0
441624,429022364,76,47,0,0,48,4639.0,47,36,4139.0,0.631578947368,1.0
441938,429258015,71,41,1,1,67,1204.0,43,41,591.0,0.943661971831,1.0
442319,429555079,42,25,3,1,251,1499.0,31,30,193.0,5.97619047619,1.0
442783,429907535,1,0,0,0,10,85.0,0,0,0.0,10.0,1.0
442840,429957014,1,0,0,0,10,170.0,0,0,0.0,10.0,1.0
444264,431039939,52,8,1,1,153,2787.0,10,10,351.0,2.94230769231,1.0
444521,431241055,6,0,0,0,36,499.0,0,0,0.0,6.0,1.0
444741,431419332,27,24,3,0,70,2315.0,27,25,573.0,2.59259259259,1.0
444933,431563564,21,0,1,0,4,5600.0,1,1,2000.0,0.190476190476,1.0
444971,431596157,29,31,1,0,57,1002.0,32,32,506.0,1.96551724138,1.0
445614,432061755,65,15,2,0,133,3568.0,17,17,272.0,2.04615384615,1.0
446076,432400606,2,0,0,0,20,518.0,0,0,0.0,10.0,1.0
446395,432623820,60,0,0,0,8,4751.0,0,0,0.0,0.133333333333,1.0
446955,433071701,19,21,2,1,67,682.0,35,35,350.0,3.52631578947,1.0
447207,433267037,4,0,0,0,23,538.0,0,0,0.0,5.75,1.0
447538,433508981,23,18,1,0,52,1466.0,19,18,690.0,2.26086956522,1.0
447883,433780139,24,11,2,0,18,1415.0,15,15,1166.0,0.75,1.0
448987,434587491,80,28,1,0,136,1527.0,30,28,367.0,1.7,1.0
449038,434625226,73,8,3,0,88,2545.0,11,11,268.0,1.20547945205,1.0
449771,435133518,1,0,0,0,9,105.0,0,0,0.0,9.0,1.0
450036,435327368,49,16,0,0,267,3046.0,18,15,367.0,5.44897959184,1.0
450156,435404954,1,0,0,0,15,483.0,0,0,0.0,15.0,1.0
450557,435695475,51,74,3,1,150,1832.0,79,74,940.0,2.94117647059,1.0
450746,435861482,81,35,2,1,62,1139.0,39,38,787.0,0.765432098765,1.0
450886,435961563,42,21,1,0,49,2976.0,23,22,597.0,1.16666666667,1.0
451260,436246681,36,16,0,0,115,3693.0,16,12,538.0,3.19444444444,1.0
451550,436461036,51,13,0,0,225,3081.0,13,13,242.0,4.41176470588,1.0
452070,436835990,34,30,1,0,116,2579.0,31,25,1417.0,3.41176470588,1.0
453105,437634960,66,16,1,0,88,3310.0,18,17,869.0,1.33333333333,1.0
453204,437710738,70,16,1,0,112,2084.0,19,19,253.0,1.6,1.0
453639,438058476,27,12,1,0,107,1086.0,13,13,93.0,3.96296296296,1.0
453796,438176245,64,21,0,0,229,3193.0,23,23,255.0,3.578125,1.0
453855,438220144,79,2,0,0,15,4699.0,2,2,200.0,0.189873417722,1.0
454002,438325645,15,4,0,0,72,4733.0,4,4,290.0,4.8,1.0
454475,438673859,17,7,0,0,126,2119.0,7,7,58.0,7.41176470588,1.0
454736,438864400,73,2,0,0,6,2845.0,2,2,920.0,0.0821917808219,1.0
454836,438934130,43,13,0,0,101,2237.0,15,15,253.0,2.3488372093,1.0
455070,439097278,70,77,4,0,139,2118.0,84,82,1416.0,1.98571428571,1.0
456192,439887204,69,22,2,1,168,1399.0,25,25,260.0,2.4347826087,1.0
456264,439950358,7,0,0,0,21,2285.0,0,0,0.0,3.0,1.0
456419,440077169,51,68,4,0,78,444.0,72,61,421.0,1.52941176471,1.0
456594,440214483,20,9,0,0,168,3983.0,9,9,129.0,8.4,1.0
457055,440543194,53,9,3,0,33,4461.0,12,11,461.0,0.622641509434,1.0
457256,440687909,6,1,0,0,44,839.0,1,1,10.0,7.33333333333,1.0
458173,441384992,34,11,0,0,35,6200.0,12,11,1714.0,1.02941176471,1.0
458399,441567209,67,20,0,0,63,4826.0,20,20,1876.0,0.940298507463,1.0
458741,441802548,68,9,0,0,72,4323.0,9,8,144.0,1.05882352941,1.0
459078,442059024,2,0,0,0,18,738.0,0,0,0.0,9.0,1.0
459584,442440627,53,17,0,0,131,2167.0,17,17,206.0,2.47169811321,1.0
459664,442495343,16,15,1,0,69,976.0,16,15,357.0,4.3125,1.0
460162,442868902,16,4,0,0,10,6125.0,4,4,1200.0,0.625,1.0
461163,443602293,49,5,0,0,9,2610.0,6,6,1730.0,0.183673469388,1.0
461281,443703945,66,27,3,0,56,1881.0,30,26,864.0,0.848484848485,1.0
461305,443722829,58,28,0,0,109,3426.0,31,30,1466.0,1.87931034483,1.0
462265,444440710,12,4,0,0,166,5533.0,4,4,105.0,13.8333333333,1.0
462700,444763458,52,60,4,0,188,2523.0,64,56,968.0,3.61538461538,1.0
463250,445201421,42,1,0,0,7,5035.0,1,1,600.0,0.166666666667,1.0
463599,445463302,2,0,0,0,14,330.0,0,0,0.0,7.0,1.0
464095,445826627,20,14,2,1,72,1237.0,17,17,288.0,3.6,1.0
464663,446247106,37,1,0,0,5,3709.0,1,1,800.0,0.135135135135,1.0
465006,446497634,78,86,10,3,274,3826.0,106,99,1455.0,3.51282051282,1.0
465024,446511474,35,8,1,0,105,2612.0,9,9,192.0,3.0,1.0
465025,446511677,79,17,1,0,31,4347.0,21,21,3522.0,0.392405063291,1.0
465063,446535108,10,7,1,0,213,5055.0,8,8,139.0,21.3,1.0
465115,446574410,66,39,0,1,192,4672.0,41,38,1127.0,2.90909090909,1.0
465233,446665519,47,11,1,0,140,3464.0,12,12,319.0,2.97872340426,1.0
465456,446842532,42,18,1,2,60,2576.0,23,23,1551.0,1.42857142857,1.0
465758,447054274,27,20,3,0,69,2356.0,23,21,838.0,2.55555555556,1.0
466254,447419859,65,13,4,0,214,6223.0,19,19,333.0,3.29230769231,1.0
466557,447643038,59,62,5,0,141,3040.0,67,58,1264.0,2.38983050847,1.0
466766,447796588,40,36,2,0,113,2368.0,42,42,919.0,2.825,1.0
466861,447866134,66,10,1,0,228,6277.0,11,11,254.0,3.45454545455,1.0
467088,448033419,8,0,0,0,52,1389.0,0,0,0.0,6.5,1.0
467307,448210913,53,79,3,0,118,1255.0,84,78,1003.0,2.22641509434,1.0
467364,448249759,1,0,0,0,14,208.0,0,0,0.0,14.0,1.0
467569,448384995,1,0,0,0,17,410.0,0,0,0.0,17.0,1.0
467805,448568622,68,14,0,0,57,2965.0,14,14,703.0,0.838235294118,1.0
467869,448625924,32,16,1,0,184,2583.0,17,17,202.0,5.75,1.0
468321,448959509,41,2,0,0,7,2490.0,2,2,1530.0,0.170731707317,1.0
468903,449390652,75,24,2,0,116,8854.0,26,26,1271.0,1.54666666667,1.0
469087,449523208,73,27,2,1,123,5406.0,30,28,678.0,1.68493150685,1.0
469857,450115086,60,45,2,0,81,1287.0,49,49,757.0,1.35,1.0
470016,450236715,77,9,0,0,104,6857.0,9,8,604.0,1.35064935065,1.0
470936,450931479,80,69,2,0,179,5234.0,73,53,2370.0,2.2375,1.0
470945,450940684,75,33,2,0,85,1362.0,39,38,817.0,1.13333333333,1.0
472214,451856315,77,137,11,3,173,887.0,167,165,867.0,2.24675324675,1.0
472875,452374138,74,52,1,0,99,1139.0,54,52,673.0,1.33783783784,1.0
473037,452492388,30,5,0,0,79,3911.0,6,6,578.0,2.63333333333,1.0
473212,452623275,54,25,6,0,137,4333.0,31,28,746.0,2.53703703704,1.0
474623,453699217,48,28,1,0,148,5793.0,32,32,968.0,3.08333333333,1.0
474906,453921190,47,56,4,0,139,2115.0,60,60,967.0,2.95744680851,1.0
474917,453928705,81,18,2,0,225,3755.0,21,20,345.0,2.77777777778,1.0
474934,453937090,33,16,1,0,166,5309.0,18,18,513.0,5.0303030303,1.0
475032,454018011,21,8,0,0,106,2612.0,8,8,94.0,5.04761904762,1.0
475551,454389780,56,1,0,0,16,4295.0,2,2,680.0,0.285714285714,1.0
475705,454487742,50,41,0,0,102,1073.0,41,39,395.0,2.04,1.0
475718,454498876,28,1,0,0,17,3765.0,1,1,120.0,0.607142857143,1.0
476102,454795383,29,226,4,1,429,3323.0,238,205,1825.0,14.7931034483,1.0
476341,454982704,5,0,0,0,25,1167.0,0,0,0.0,5.0,1.0
476378,455007539,76,90,3,0,170,2904.0,95,70,1548.0,2.23684210526,1.0
476431,455044138,17,7,0,0,97,1904.0,7,7,174.0,5.70588235294,1.0
476436,455050341,72,74,2,0,152,1819.0,79,78,854.0,2.11111111111,1.0
476947,455426641,32,5,0,0,95,2476.0,5,5,105.0,2.96875,1.0
477172,455584360,25,38,2,0,157,1729.0,40,34,595.0,6.28,1.0
477392,455757766,31,8,0,0,46,3410.0,8,8,680.0,1.48387096774,1.0
477481,455822510,14,0,0,0,55,1744.0,0,0,0.0,3.92857142857,1.0
477694,455988415,56,24,1,0,115,2352.0,26,26,391.0,2.05357142857,1.0
477894,456160294,3,0,0,0,37,703.0,0,0,0.0,12.3333333333,1.0
478083,456308473,80,35,3,1,66,9477.0,42,35,5401.0,0.825,1.0
478373,456527416,34,5,1,0,88,3094.0,7,7,176.0,2.58823529412,1.0
479171,457131984,58,37,0,0,86,1987.0,37,33,871.0,1.48275862069,1.0
479399,457288033,74,56,5,0,79,4770.0,62,56,1235.0,1.06756756757,1.0
480001,457739767,26,21,0,0,24,1656.0,21,18,1506.0,0.923076923077,1.0
480506,458132933,62,34,0,0,179,1949.0,36,35,300.0,2.88709677419,1.0
480956,458488402,80,16,1,0,447,8921.0,17,17,461.0,5.5875,1.0
480992,458517373,3,0,0,0,23,256.0,0,0,0.0,7.66666666667,1.0
481171,458654276,12,11,2,0,211,3293.0,13,13,160.0,17.5833333333,1.0
481466,458859768,76,60,3,1,80,1030.0,65,61,770.0,1.05263157895,1.0
481661,459013073,61,5,1,0,59,3093.0,6,6,208.0,0.967213114754,1.0
481750,459085061,50,8,1,0,125,2371.0,10,10,180.0,2.5,1.0
483175,460119433,65,14,1,0,59,2388.0,16,16,1717.0,0.907692307692,1.0
483694,460495002,60,19,2,1,201,9145.0,22,21,279.0,3.35,1.0
484090,460786630,1,0,0,0,9,75.0,0,0,0.0,9.0,1.0
484265,460928033,7,1,0,0,86,1474.0,1,1,16.0,12.2857142857,1.0
484339,460974997,38,58,1,0,201,2700.0,59,56,810.0,5.28947368421,1.0
484402,461018889,34,52,2,0,96,1305.0,54,51,551.0,2.82352941176,1.0
484515,461100332,81,11,5,1,124,3653.0,20,20,535.0,1.53086419753,1.0
485811,462103858,53,11,0,0,52,2515.0,11,10,600.0,0.981132075472,1.0
486195,462400542,60,51,5,0,427,7142.0,56,55,1073.0,7.11666666667,1.0
486569,462663976,66,31,2,0,78,1410.0,35,34,570.0,1.18181818182,1.0
486830,462858862,30,91,4,0,353,3411.0,96,85,1469.0,11.7666666667,1.0
486990,462974656,19,34,0,1,127,2556.0,36,35,970.0,6.68421052632,1.0
487101,463050769,48,8,5,0,309,6585.0,13,13,217.0,6.4375,1.0
487825,463560431,39,24,1,1,340,8344.0,30,29,637.0,8.71794871795,1.0
488191,463844529,29,2,0,0,80,2340.0,2,2,48.0,2.75862068966,1.0
488301,463915124,36,28,1,0,47,1210.0,30,22,853.0,1.30555555556,1.0
488397,463980299,47,48,0,0,131,1562.0,50,49,658.0,2.78723404255,1.0
488632,464148249,17,33,2,0,137,947.0,36,34,317.0,8.05882352941,1.0
489587,464831871,35,76,0,0,158,4697.0,76,71,1449.0,4.51428571429,1.0
489749,464966544,16,3,0,0,41,4453.0,3,3,200.0,2.5625,1.0
490229,465305074,70,53,4,1,61,804.0,60,58,801.0,0.871428571429,1.0
490569,465577744,75,10,3,0,30,2147.0,14,13,830.0,0.4,1.0
490653,465627655,34,47,3,0,151,924.0,51,46,364.0,4.44117647059,1.0
490745,465694010,65,61,2,0,160,1338.0,63,63,733.0,2.46153846154,1.0
490875,465787707,48,39,1,0,254,2837.0,48,48,441.0,5.29166666667,1.0
490947,465836077,79,40,2,0,236,6571.0,44,44,2226.0,2.98734177215,1.0
491196,466040021,52,36,1,0,113,939.0,37,35,356.0,2.17307692308,1.0
491203,466048987,53,8,0,0,99,2581.0,8,7,204.0,1.8679245283,1.0
491240,466074954,31,22,1,1,78,1336.0,27,26,549.0,2.51612903226,1.0
491344,466155015,47,17,2,1,55,2329.0,20,19,575.0,1.17021276596,1.0
491549,466306558,16,27,1,0,56,586.0,28,27,279.0,3.5,1.0
491872,466544717,55,33,0,0,60,1517.0,33,33,852.0,1.09090909091,1.0
492275,466844483,80,45,1,0,136,1090.0,47,39,546.0,1.7,1.0
492335,466886238,16,14,1,0,58,1354.0,15,15,297.0,3.625,1.0
492594,467066803,2,0,0,0,84,1292.0,0,0,0.0,42.0,1.0
492851,467270981,72,36,1,0,269,2798.0,40,39,418.0,3.73611111111,1.0
493506,467744771,55,75,3,1,82,1898.0,82,76,1898.0,1.49090909091,1.0
493825,468013120,79,164,12,1,489,3136.0,180,165,1301.0,6.18987341772,1.0
494705,468686539,57,28,0,1,101,3495.0,29,26,647.0,1.77192982456,1.0
494726,468703675,24,15,1,0,97,1422.0,16,15,164.0,4.04166666667,1.0
494906,468842047,5,1,0,0,39,2309.0,1,1,42.0,7.8,1.0
495268,469118149,64,46,4,0,84,1425.0,51,50,731.0,1.3125,1.0
495288,469139003,14,32,3,0,159,2574.0,36,35,496.0,11.3571428571,1.0
495689,469450210,67,35,0,0,96,3573.0,36,36,1312.0,1.4328358209,1.0
495829,469568917,66,55,2,0,100,817.0,58,57,463.0,1.51515151515,1.0
495895,469618710,61,20,1,0,251,3076.0,21,21,308.0,4.11475409836,1.0
496163,469817948,2,0,0,0,14,226.0,0,0,0.0,7.0,1.0
496217,469849736,16,1,0,0,97,1499.0,1,1,10.0,6.0625,1.0
496605,470137840,54,48,0,1,60,1285.0,60,60,1285.0,1.11111111111,1.0
496698,470205132,1,0,0,0,12,65.0,0,0,0.0,12.0,1.0
497156,470521802,3,0,0,0,39,1945.0,0,0,0.0,13.0,1.0
497396,470707617,63,42,2,0,107,1174.0,45,42,541.0,1.69841269841,1.0
497939,471120907,60,36,3,0,102,1062.0,39,35,373.0,1.7,1.0
497961,471136288,50,45,3,0,140,3698.0,49,49,1380.0,2.8,1.0
498082,471221615,59,21,0,0,50,1568.0,21,20,973.0,0.847457627119,1.0
498632,471653164,32,26,0,0,86,2666.0,26,26,954.0,2.6875,1.0
499084,472002584,68,64,1,0,123,1685.0,68,66,927.0,1.80882352941,1.0
499296,472168806,38,1,0,0,10,6855.0,1,1,20.0,0.263157894737,1.0
499678,472465868,40,32,0,0,59,1365.0,32,32,747.0,1.475,1.0
499963,472690862,75,29,0,0,54,1673.0,32,30,1114.0,0.72,1.0
499972,472695515,8,0,0,0,81,3889.0,0,0,0.0,10.125,1.0
500052,472743474,74,28,0,0,55,1861.0,29,28,618.0,0.743243243243,1.0
500834,473318758,7,11,1,0,45,412.0,12,12,110.0,6.42857142857,1.0
500840,473322105,2,0,0,0,16,694.0,0,0,0.0,8.0,1.0
501264,473619586,69,37,1,4,110,1315.0,43,43,481.0,1.59420289855,1.0
501273,473622797,66,6,0,1,66,2953.0,9,9,170.0,1.0,1.0
501325,473664481,18,6,1,0,95,4118.0,7,6,85.0,5.27777777778,1.0
502403,474478344,73,24,0,0,44,2015.0,25,24,1188.0,0.602739726027,1.0
502526,474562819,81,29,1,0,235,10100.0,32,32,1201.0,2.9012345679,1.0
502682,474683953,63,68,4,2,98,1733.0,75,73,1327.0,1.55555555556,1.0
504067,475685932,72,18,0,1,112,4592.0,19,19,1268.0,1.55555555556,1.0
504291,475854995,71,14,1,1,62,2670.0,16,15,202.0,0.87323943662,1.0
505140,476509965,66,2,0,0,19,5730.0,2,2,1185.0,0.287878787879,1.0
505602,476833132,29,14,1,0,128,4083.0,15,15,404.0,4.41379310345,1.0
506292,477355291,71,21,5,0,29,1507.0,26,25,1412.0,0.408450704225,1.0
507199,478029035,57,124,1,1,297,3957.0,126,94,1085.0,5.21052631579,1.0
508227,478792986,22,47,2,1,135,1450.0,52,52,545.0,6.13636363636,1.0
508523,479015104,61,16,3,0,110,1943.0,20,19,392.0,1.80327868852,1.0
508817,479245913,79,15,1,1,87,2710.0,17,17,359.0,1.10126582278,1.0
508996,479382640,25,13,1,0,118,2906.0,14,13,486.0,4.72,1.0
509905,480114790,18,17,0,0,71,902.0,17,17,246.0,3.94444444444,1.0
509951,480149234,33,13,0,0,157,2423.0,13,12,169.0,4.75757575758,1.0
510850,480817158,48,14,0,0,198,5514.0,14,12,311.0,4.125,1.0
510932,480879207,12,0,0,0,27,2873.0,0,0,0.0,2.25,1.0
510971,480915406,12,13,1,0,127,1714.0,14,14,208.0,10.5833333333,1.0
511541,481328342,46,20,1,1,204,4060.0,23,22,378.0,4.4347826087,1.0
511639,481402819,68,59,5,0,139,904.0,67,60,458.0,2.04411764706,1.0
512278,481883318,67,11,1,0,29,3876.0,12,12,1254.0,0.432835820896,1.0
512616,482132079,4,2,0,0,41,1838.0,2,2,95.0,10.25,1.0
512788,482256798,36,16,5,0,187,1922.0,22,22,184.0,5.19444444444,1.0
512845,482288351,11,1,0,0,87,1893.0,1,1,12.0,7.90909090909,1.0
513460,482746399,26,18,1,0,179,2324.0,19,18,200.0,6.88461538462,1.0
513643,482883971,69,35,4,0,97,1226.0,41,40,508.0,1.40579710145,1.0
513798,482989418,80,63,1,0,178,5022.0,69,66,1478.0,2.225,1.0
513803,482993051,74,44,0,0,102,1474.0,44,42,676.0,1.37837837838,1.0
514005,483151135,65,62,6,2,167,1389.0,71,70,628.0,2.56923076923,1.0
514860,483808057,42,64,1,0,225,3821.0,65,59,1551.0,5.35714285714,1.0
